id,stock,datetime,open,high,low,close,volume
1,RELIANCE.NS,2024-01-01,1280.7952766903763,1293.848686885263,1277.1223881648045,1285.609619140625,4030540
2,RELIANCE.NS,2024-01-02,1283.0039664322292,1297.8937610136477,1277.0480485996618,1296.255859375,7448800
3,RELIANCE.NS,2024-01-03,1295.412048372221,1307.3238832997818,1279.132516403198,1282.16015625,9037536
4,RELIANCE.NS,2024-01-04,1284.4928354763001,1295.337616733607,1280.0755785995668,1288.7860107421875,9612778
5,RELIANCE.NS,2024-01-05,1291.8881165287519,1300.3009471094986,1289.456165302221,1294.2705078125,8086406
6,RELIANCE.NS,2024-01-08,1295.4120337021336,1306.3063750382337,1275.0378087074926,1284.1702880859375,7734652
7,RELIANCE.NS,2024-01-09,1290.448874370277,1293.8239187379374,1279.1326061603381,1280.7705078125,5403074
8,RELIANCE.NS,2024-01-10,1279.0333061103788,1319.7320764251056,1278.0654937339266,1315.3148193359375,11102740
9,RELIANCE.NS,2024-01-11,1319.7321386109766,1352.489686993197,1318.7394856296971,1349.9088134765625,23725852
10,RELIANCE.NS,2024-01-12,1349.9087552154863,1363.2350482099334,1335.8626919019084,1360.6541748046875,15012164
11,RELIANCE.NS,2024-01-15,1364.897836134336,1386.1901939086483,1355.9639593887296,1383.88232421875,8610594
12,RELIANCE.NS,2024-01-16,1379.7627106993223,1386.0413130880693,1360.4308194226976,1364.5255126953125,9069024
13,RELIANCE.NS,2024-01-17,1349.511582817391,1376.0898877655304,1345.0694854389078,1351.5712890625,12197382
14,RELIANCE.NS,2024-01-18,1341.4712027363942,1360.92717605878,1341.3222805612156,1357.8995361328125,10279438
15,RELIANCE.NS,2024-01-19,1365.890429247957,1365.890429247957,1349.015329468004,1357.4031982421875,10422704
16,RELIANCE.NS,2024-01-23,1361.6716823004633,1361.6716823004633,1312.8332056966303,1318.8138427734375,20055420
17,RELIANCE.NS,2024-01-24,1325.4149927095905,1339.5851376107455,1314.1980872328543,1334.00146484375,21919128
18,RELIANCE.NS,2024-01-25,1333.0831783387705,1354.1274927557365,1325.390118278632,1343.1337890625,11808872
19,RELIANCE.NS,2024-01-29,1354.474931519067,1441.8283899094502,1350.1817560391485,1437.4111328125,23893438
20,RELIANCE.NS,2024-01-30,1449.2235971647833,1449.2484377227322,1394.1066401470152,1397.2830810546875,14093978
21,RELIANCE.NS,2024-01-31,1393.6847810610707,1423.7125336444733,1392.195801594125,1416.1435546875,15130226
