id,stock,datetime,open,high,low,close,volume
985,HINDUNILVR.NS,2024-01-01,2560.5372049175576,2565.8717698748246,2535.689659307609,2551.7900390625,526353
986,HINDUNILVR.NS,2024-01-02,2545.3017864073136,2551.020978758828,2505.8919022522155,2512.42822265625,1310629
987,HINDUNILVR.NS,2024-01-03,2498.2022395315885,2526.6543481330496,2494.8860888029035,2505.45947265625,1008270
988,HINDUNILVR.NS,2024-01-04,2505.4592299572364,2521.2711964354744,2487.676722471893,2492.002197265625,1376844
989,HINDUNILVR.NS,2024-01-05,2494.3575082291054,2527.903879499855,2494.3575082291054,2518.43603515625,1150738
990,HINDUNILVR.NS,2024-01-08,2523.145606704356,2524.1549311245517,2466.9625402631996,2478.2568359375,1189828
991,HINDUNILVR.NS,2024-01-09,2482.3899397018035,2488.589739743586,2471.816557261796,2479.698486328125,1017205
992,HINDUNILVR.NS,2024-01-10,2479.93895442184,2493.684399436957,2465.5207046868295,2477.439697265625,881278
993,HINDUNILVR.NS,2024-01-11,2479.9389831324256,2488.5899330735856,2433.6564948160362,2437.837646484375,2399600
994,HINDUNILVR.NS,2024-01-12,2435.2424300571656,2455.908588433416,2414.432183049432,2445.335205078125,2979841
995,HINDUNILVR.NS,2024-01-15,2447.2577840224512,2478.737631794146,2432.839533134652,2473.40283203125,1391204
996,HINDUNILVR.NS,2024-01-16,2473.402761723246,2484.3607728897164,2457.206401156241,2469.4619140625,1599406
997,HINDUNILVR.NS,2024-01-17,2450.141136129861,2471.624421207969,2441.2498824973773,2463.501953125,3047652
998,HINDUNILVR.NS,2024-01-18,2470.3269433900364,2470.3269433900364,2439.1355081014863,2449.18017578125,1273095
999,HINDUNILVR.NS,2024-01-19,2465.5206365167164,2474.123478353003,2433.8004879767354,2465.905029296875,1323064
1000,HINDUNILVR.NS,2024-01-23,2355.9419607074965,2384.2978512994473,2273.709831056434,2283.418212890625,4369332
1001,HINDUNILVR.NS,2024-01-24,2295.3854093361483,2351.039760693699,2275.343947885817,2346.95458984375,1551469
1002,HINDUNILVR.NS,2024-01-25,2359.594554328448,2372.2825665017513,2326.3363661318594,2334.122314453125,2364765
1003,HINDUNILVR.NS,2024-01-29,2316.5319005835045,2354.0193462775947,2316.5319005835045,2349.59765625,1587091
1004,HINDUNILVR.NS,2024-01-30,2358.825602569055,2397.8029837268405,2352.385498102803,2363.295166015625,1793711
1005,HINDUNILVR.NS,2024-01-31,2354.9806978827833,2389.4882803625414,2347.050660838892,2385.30712890625,1445004
1006,HINDUNILVR.NS,2024-02-01,2379.1073522751103,2414.143651172756,2372.61914008399,2377.66552734375,1727534
1007,HINDUNILVR.NS,2024-02-02,2380.933572171593,2390.4495228584947,2347.2909904089747,2357.47998046875,1956115
1008,HINDUNILVR.NS,2024-02-05,2368.4379617431287,2369.1588742720683,2319.175605598918,2325.663818359375,1315445
1009,HINDUNILVR.NS,2024-02-06,2330.902202799705,2346.666296218703,2324.2699019704123,2332.248046875,1557511
1010,HINDUNILVR.NS,2024-02-07,2345.272345774969,2345.272345774969,2318.021995302354,2331.3828125,1149076
1011,HINDUNILVR.NS,2024-02-08,2347.0989508697385,2347.0989508697385,2305.958829773469,2323.308837890625,1758661
1012,HINDUNILVR.NS,2024-02-09,2323.3088032155542,2334.266579403876,2312.7835275950797,2330.13330078125,886474
1013,HINDUNILVR.NS,2024-02-12,2330.08518562737,2335.612180915358,2289.617874084773,2293.126220703125,1292460
1014,HINDUNILVR.NS,2024-02-13,2297.307721411276,2307.8329964640893,2287.7917707436964,2301.152587890625,957865
1015,HINDUNILVR.NS,2024-02-14,2292.5016161364383,2301.152565631293,2278.083366978348,2295.337158203125,1397975
1016,HINDUNILVR.NS,2024-02-15,2276.4975610105416,2292.213312532259,2255.735187373002,2259.67626953125,2553695
1017,HINDUNILVR.NS,2024-02-16,2278.0353875552187,2289.618095299179,2266.1645025494804,2283.1298828125,2363302
1018,HINDUNILVR.NS,2024-02-19,2296.8270681155595,2302.0656516566646,2281.7360144140926,2294.568115234375,576683
1019,HINDUNILVR.NS,2024-02-20,2278.1794766046387,2315.0419911020167,2276.353024326304,2310.86083984375,1032995
1020,HINDUNILVR.NS,2024-02-21,2310.8612228713387,2328.835928697773,2301.24905561955,2313.744873046875,1127778
1021,HINDUNILVR.NS,2024-02-22,2326.4328201820526,2326.4328201820526,2273.9984023925185,2295.481689453125,2258516
1022,HINDUNILVR.NS,2024-02-23,2295.9139801782985,2312.2065547793372,2291.4922899045896,2301.248779296875,1210775
1023,HINDUNILVR.NS,2024-02-26,2298.365221895274,2313.2159721788876,2287.6956232290477,2311.005126953125,831596
1024,HINDUNILVR.NS,2024-02-27,2310.8128835108178,2315.52275112335,2296.4906149378007,2312.014404296875,1120424
1025,HINDUNILVR.NS,2024-02-28,2317.5896100629743,2330.9504279253597,2307.8812278139335,2327.63427734375,629152
1026,HINDUNILVR.NS,2024-02-29,2330.9505695956627,2334.603240103048,2304.2768053456502,2318.7431640625,2848084
1027,HINDUNILVR.NS,2024-03-01,2323.2124728690296,2344.2151499760976,2310.764764520349,2316.24365234375,2326244
1028,HINDUNILVR.NS,2024-03-04,2322.491547068001,2333.737734571899,2311.1491440334266,2328.066650390625,1501261
1029,HINDUNILVR.NS,2024-03-05,2311.726050801106,2326.1443005982023,2298.365233191277,2306.77587890625,1587199
1030,HINDUNILVR.NS,2024-03-06,2310.7650556348353,2315.427050718229,2283.178181979929,2307.689208984375,1354111
1031,HINDUNILVR.NS,2024-03-07,2311.678056369801,2331.911714844805,2309.803730738692,2325.7119140625,1820704
1032,HINDUNILVR.NS,2024-03-11,2315.5707781505157,2319.4156445318367,2291.1078627337656,2297.16357421875,2040761
1033,HINDUNILVR.NS,2024-03-12,2287.6958252942077,2292.501908960792,2269.240510948934,2285.91748046875,1012157
1034,HINDUNILVR.NS,2024-03-13,2282.889491692188,2282.889491692188,2214.499022473042,2222.90966796875,2322669
1035,HINDUNILVR.NS,2024-03-14,2215.460202274312,2250.880893627091,2212.576552438003,2244.056396484375,2292515
1036,HINDUNILVR.NS,2024-03-15,2239.6830253861167,2246.315326766892,2226.0816682377067,2237.424072265625,2751403
1037,HINDUNILVR.NS,2024-03-18,2230.791705677831,2234.8287687773436,2207.914701884541,2210.750244140625,2487402
1038,HINDUNILVR.NS,2024-03-19,2194.697661669194,2214.5466893216744,2159.7094735343794,2179.02978515625,4220638
1039,HINDUNILVR.NS,2024-03-20,2162.737352291352,2177.588101842682,2153.1251862811687,2154.99951171875,2995013
1040,HINDUNILVR.NS,2024-03-21,2147.3582675733664,2171.532775508243,2147.3582675733664,2155.384521484375,3504486
