id,stock,datetime,open,high,low,close,volume
3937,SUNPHARMA.NS,2024-01-01,1230.3330787154705,1233.2112884754652,1222.03979467972,1229.601318359375,733452
3938,SUNPHARMA.NS,2024-01-02,1230.3329776323708,1267.4088326284295,1226.5766319333552,1264.6768798828125,3174447
3939,SUNPHARMA.NS,2024-01-03,1264.6768978867226,1272.9214687997085,1259.7497832846493,1267.0185546875,1699057
3940,SUNPHARMA.NS,2024-01-04,1272.2872393262503,1296.1914090835303,1265.5063081990133,1281.01953125,2851729
3941,SUNPHARMA.NS,2024-01-05,1285.9467483498163,1285.9467483498163,1255.7006563931816,1268.57958984375,2960339
3942,SUNPHARMA.NS,2024-01-08,1273.653208281435,1278.092482606663,1267.701581707079,1273.5556640625,1678133
3943,SUNPHARMA.NS,2024-01-09,1282.970826456554,1301.0209129015125,1275.0678394550282,1291.80078125,1712486
3944,SUNPHARMA.NS,2024-01-10,1297.7037363874624,1301.0697860560751,1281.2147141536816,1292.630126953125,1278475
3945,SUNPHARMA.NS,2024-01-11,1295.7035018993354,1299.5086790761377,1278.3363440675728,1284.2392578125,1320281
3946,SUNPHARMA.NS,2024-01-12,1286.9224380515811,1297.6549223719508,1273.7995844095917,1293.703369140625,1538242
3947,SUNPHARMA.NS,2024-01-15,1296.8742540122,1307.4116492738544,1289.4591072844003,1297.0206298828125,1475983
3948,SUNPHARMA.NS,2024-01-16,1297.703960740378,1299.16748156264,1275.7511484064478,1281.507568359375,824502
3949,SUNPHARMA.NS,2024-01-17,1280.092658415127,1288.3371099845504,1262.8718758897542,1267.4088134765625,2544642
3950,SUNPHARMA.NS,2024-01-18,1267.3601678967275,1310.7292386114364,1258.627874855243,1303.2652587890625,2842572
3951,SUNPHARMA.NS,2024-01-19,1307.4119146513167,1311.7049328182586,1296.8258046851,1303.118896484375,1605745
3952,SUNPHARMA.NS,2024-01-23,1283.9954565720022,1360.683915188274,1283.9954565720022,1344.7803955078125,4129729
3953,SUNPHARMA.NS,2024-01-24,1346.4390099312295,1356.195814351021,1327.2668654260158,1348.4879150390625,1719845
3954,SUNPHARMA.NS,2024-01-25,1349.9028093308243,1356.2934451728534,1315.7051600153234,1335.023681640625,1870910
3955,SUNPHARMA.NS,2024-01-29,1331.8037419385535,1386.2954682920542,1322.2420264070681,1366.7818603515625,3413149
3956,SUNPHARMA.NS,2024-01-30,1367.8063128774818,1374.9287080048036,1335.8527812656537,1338.3895263671875,1935332
3957,SUNPHARMA.NS,2024-01-31,1338.3406793010247,1403.9064698335626,1333.6574851140176,1383.9537353515625,5796356
3958,SUNPHARMA.NS,2024-02-01,1392.2959885471782,1395.6620384261446,1364.8793919903635,1373.709228515625,2442481
3959,SUNPHARMA.NS,2024-02-02,1374.7337745322202,1398.9794102556336,1370.9774285640779,1382.19775390625,1775449
3960,SUNPHARMA.NS,2024-02-05,1392.100755194774,1430.3473768393314,1388.9785066493055,1428.200927734375,3481964
3961,SUNPHARMA.NS,2024-02-06,1414.7366410132258,1442.0556933914122,1411.3705911287032,1439.2261962890625,1893995
3962,SUNPHARMA.NS,2024-02-07,1446.9339334593578,1463.9595076250996,1444.3971884145442,1459.8128662109375,2259235
3963,SUNPHARMA.NS,2024-02-08,1464.5451791995756,1470.8382704274243,1449.2269247563763,1463.13037109375,2213750
3964,SUNPHARMA.NS,2024-02-09,1472.7464846170672,1510.1317895644042,1464.2587153849788,1506.0106201171875,6343881
3965,SUNPHARMA.NS,2024-02-12,1510.965723834662,1525.9296668510656,1492.567433240723,1505.6669921875,4059288
3966,SUNPHARMA.NS,2024-02-13,1508.6599379184343,1521.9067081050352,1496.8359210618794,1513.271728515625,4687838
3967,SUNPHARMA.NS,2024-02-14,1516.8041902418295,1516.8041902418295,1479.7622984233906,1491.880615234375,2105672
3968,SUNPHARMA.NS,2024-02-15,1500.3684489948828,1500.3684489948828,1477.3092570616939,1481.57763671875,2161691
3969,SUNPHARMA.NS,2024-02-16,1486.5820303310318,1493.4507261807462,1476.622397392836,1481.626708984375,3480879
3970,SUNPHARMA.NS,2024-02-19,1486.43473793737,1503.9989974533648,1479.1245313847187,1501.398681640625,777823
3971,SUNPHARMA.NS,2024-02-20,1503.2631271801813,1513.0755496813574,1483.8835927403584,1509.83740234375,2230669
3972,SUNPHARMA.NS,2024-02-21,1511.162081372326,1520.434772147943,1504.244276026329,1514.44921875,1993748
3973,SUNPHARMA.NS,2024-02-22,1520.5331372202568,1531.7193240812546,1506.207022719235,1528.82470703125,1981678
3974,SUNPHARMA.NS,2024-02-23,1528.7755620121097,1539.0294965280161,1521.3181442023088,1531.964599609375,1340283
3975,SUNPHARMA.NS,2024-02-26,1532.700438604813,1537.5085497242803,1519.649868392052,1527.7451171875,974892
3976,SUNPHARMA.NS,2024-02-27,1527.5488589559002,1555.7104633655279,1519.9933416110382,1553.0611572265625,2140963
3977,SUNPHARMA.NS,2024-02-28,1556.7407406387615,1557.6728728107598,1533.3381382701082,1544.3280029296875,578316
3978,SUNPHARMA.NS,2024-02-29,1545.4565794968285,1558.0165284995628,1527.303597451945,1548.3511962890625,2350244
3979,SUNPHARMA.NS,2024-03-01,1550.3627294773128,1552.2271136777301,1519.0120880181387,1530.001953125,4069161
3980,SUNPHARMA.NS,2024-03-04,1521.4652303535047,1539.6672023626936,1519.8461566724404,1522.986083984375,2298105
3981,SUNPHARMA.NS,2024-03-05,1524.6542626260118,1546.8303136168267,1506.5993811909898,1544.6715087890625,1408172
3982,SUNPHARMA.NS,2024-03-06,1545.456452024845,1576.6108916132823,1537.0177931318017,1573.9124755859375,1761032
3983,SUNPHARMA.NS,2024-03-07,1580.5358874718013,1589.563267878529,1570.3800545690967,1575.58056640625,2440999
3984,SUNPHARMA.NS,2024-03-11,1584.8534602170753,1596.4811570421266,1556.6427452416842,1563.7076416015625,2994345
3985,SUNPHARMA.NS,2024-03-12,1562.3339939934203,1573.7165008755892,1550.51009575438,1554.582275390625,1294598
3986,SUNPHARMA.NS,2024-03-13,1551.5403103147298,1562.3339758475508,1515.0381438795944,1529.3642578125,2881503
3987,SUNPHARMA.NS,2024-03-14,1537.8518433729469,1544.7696488195581,1517.2457571002833,1540.7464599609375,3062556
3988,SUNPHARMA.NS,2024-03-15,1539.3237555206422,1543.9846561349677,1512.2904840453361,1519.1591796875,3421374
3989,SUNPHARMA.NS,2024-03-18,1519.2082841556035,1546.6830666237818,1514.4982735345548,1541.77685546875,2281873
3990,SUNPHARMA.NS,2024-03-19,1544.4752047749364,1550.1173473590889,1511.5054911958234,1519.4044189453125,3692624
3991,SUNPHARMA.NS,2024-03-20,1530.6889869613497,1530.6889869613497,1491.979023382333,1520.287841796875,3412218
3992,SUNPHARMA.NS,2024-03-21,1535.4480529921955,1541.3844972477955,1513.6154110487973,1535.8404541015625,2567975
3993,SUNPHARMA.NS,2024-03-22,1539.4710125496033,1590.5937105679475,1536.7234862971056,1578.720703125,4941447
3994,SUNPHARMA.NS,2024-03-26,1565.1304520405029,1584.4117658528314,1563.2169578418102,1568.1231689453125,3649049
3995,SUNPHARMA.NS,2024-03-27,1571.9501196123915,1595.6471444353176,1562.2357971642948,1574.059814453125,2530169
3996,SUNPHARMA.NS,2024-03-28,1579.7509577074352,1603.3498824078497,1577.7884731512445,1590.1522216796875,4427587
3997,SUNPHARMA.NS,2024-04-01,1600.994860217014,1603.1045550489346,1588.140610464698,1598.68896484375,1148498
3998,SUNPHARMA.NS,2024-04-02,1598.6887633684769,1602.3684214090674,1579.7017518351379,1591.820068359375,1921533
3999,SUNPHARMA.NS,2024-04-03,1578.8186344176265,1598.3943675847354,1564.296202546816,1589.465087890625,2098379
4000,SUNPHARMA.NS,2024-04-04,1590.4955827706929,1597.4623787711405,1557.3786569208612,1588.974609375,2439461
