id,stock,datetime,open,high,low,close,volume
1477,SBIN.NS,2024-01-01,619.1753954576906,623.7068994465233,615.1259651092256,618.3558349609375,8295548
1478,SBIN.NS,2024-01-02,618.355831330922,624.7674342489258,611.1247267678557,616.5239868164062,15164482
1479,SBIN.NS,2024-01-03,616.4275152016644,624.7674123778669,613.0048042643401,620.3805541992188,14571772
1480,SBIN.NS,2024-01-04,619.4645906357115,623.2247883433014,615.7526473667616,619.7056274414062,13883388
1481,SBIN.NS,2024-01-05,621.875024779636,628.3830192250042,614.8849566716478,618.9343872070312,15984585
1482,SBIN.NS,2024-01-08,617.0542389354067,621.8749751770896,602.6402258033993,604.5203247070312,14739531
1483,SBIN.NS,2024-01-09,609.3410705687005,611.6067930993104,602.1099660920149,602.9777221679688,13400235
1484,SBIN.NS,2024-01-10,602.399194493818,602.8812681223897,596.0358461354228,599.4585571289062,12742464
1485,SBIN.NS,2024-01-11,603.5562149819164,604.6650079251884,596.3251101698327,597.9641723632812,15533860
1486,SBIN.NS,2024-01-12,601.4350358209014,613.6797175235832,598.8318265066497,610.8836669921875,16620797
1487,SBIN.NS,2024-01-15,615.9937051364175,622.3570534845726,613.2940457432574,617.150634765625,16844018
1488,SBIN.NS,2024-01-16,617.054262733865,621.7786079716733,610.7391097830742,614.0654296875,15025543
1489,SBIN.NS,2024-01-17,601.627918767472,613.9689925112747,600.6637714617549,603.5562133789062,30016308
1490,SBIN.NS,2024-01-18,603.3633136101857,610.7390633220803,596.8553199279997,605.773681640625,14695436
1491,SBIN.NS,2024-01-19,610.3052425771916,612.7156108338156,602.3028317345762,605.2434692382812,11675202
1492,SBIN.NS,2024-01-23,604.5203041005418,612.137090641516,579.1150485116219,583.4054565429688,30954343
1493,SBIN.NS,2024-01-24,588.0815965650563,600.0369865400962,581.4771529351829,596.1322021484375,19221835
1494,SBIN.NS,2024-01-25,596.3250968992248,601.4350657500038,584.514292635659,590.78125,22684904
1495,SBIN.NS,2024-01-29,596.8071461540897,606.9306922520184,593.5290219741044,600.6155395507812,19572140
1496,SBIN.NS,2024-01-30,603.0259172029118,610.7872908979857,601.8207331245812,604.279296875,16966577
1497,SBIN.NS,2024-01-31,603.9418631812425,620.1395252720102,599.6995917267393,617.5363159179688,23270745
1498,SBIN.NS,2024-02-01,619.7056475917949,629.5399613532924,610.5462486775638,624.4299926757812,26587707
1499,SBIN.NS,2024-02-02,628.623998836513,636.8674459475857,623.5140302472481,626.3582763671875,27471811
1500,SBIN.NS,2024-02-05,623.8996743944258,631.3236201370446,615.8490682349207,619.8984985351562,28339525
