id,stock,datetime,open,high,low,close,volume
247,TCS.NS,2024-01-01,3529.712285492124,3568.8278306083957,3513.879802945062,3549.36328125,825907
248,TCS.NS,2024-01-02,3549.363183929598,3549.363183929598,3508.5246023534996,3523.379150390625,1344068
249,TCS.NS,2024-01-03,3508.29173242333,3512.8087373367534,3433.83254667766,3438.209716796875,1803075
250,TCS.NS,2024-01-04,3447.5228181063812,3463.58813008378,3400.258204607658,3414.97314453125,3598144
251,TCS.NS,2024-01-05,3422.6100928660567,3490.3638028676905,3422.4704854443794,3481.190185546875,1963127
252,TCS.NS,2024-01-08,3481.190030173045,3482.9130676229634,3420.188410832366,3425.683349609375,1067805
253,TCS.NS,2024-01-09,3455.1598780853456,3494.648088677372,3429.8279514524115,3436.48681640625,1370944
254,TCS.NS,2024-01-10,3436.579847012092,3473.1342532438607,3434.7172021085626,3458.046875,1292227
255,TCS.NS,2024-01-11,3468.244645562298,3513.879443530223,3452.4121646346503,3479.00146484375,1777909
256,TCS.NS,2024-01-12,3583.7290906805597,3637.0473054522495,3559.1422668706787,3616.13916015625,6813450
257,TCS.NS,2024-01-15,3688.0370557408974,3692.6936681850148,3618.1878690791377,3635.69677734375,2801505
258,TCS.NS,2024-01-16,3631.2260434367095,3631.2260434367095,3590.7601305663925,3596.115234375,1432672
259,TCS.NS,2024-01-17,3556.7205834939423,3641.4243183462013,3550.713598917996,3617.8154296875,3458696
260,TCS.NS,2024-01-18,3630.2949273227173,3640.3532553051646,3596.7673189636566,3634.5791015625,2239110
261,TCS.NS,2024-01-19,3699.6629134417612,3717.0593463167797,3671.5755310311206,3697.834228515625,2941975
262,TCS.NS,2024-01-23,3657.4612083279335,3689.2528949403363,3603.771553410812,3618.3076171875,2618854
263,TCS.NS,2024-01-24,3638.70542557381,3642.12834296067,3568.932402810829,3602.881103515625,2657709
264,TCS.NS,2024-01-25,3601.0991467068993,3620.8870436828015,3543.7051787524156,3573.340087890625,2205154
265,TCS.NS,2024-01-29,3564.4311359857325,3582.4370565517297,3545.7218573588943,3564.61865234375,1646747
266,TCS.NS,2024-01-30,3570.6673355072853,3608.5080891700763,3551.4891523141855,3564.196533203125,1411621
267,TCS.NS,2024-01-31,3574.184071078628,3595.566200692752,3560.351363342525,3578.638671875,2459358
268,TCS.NS,2024-02-01,3582.436989907515,3662.057029330496,3568.4167652804376,3614.463134765625,2363107
269,TCS.NS,2024-02-02,3634.063444426215,3736.612908383376,3631.2030759637855,3719.638671875,2826510
270,TCS.NS,2024-02-05,3735.300087307631,3771.8747052852855,3715.6999348975555,3726.203369140625,1691523
271,TCS.NS,2024-02-06,3748.4294655539775,3891.820633736524,3741.864790482955,3878.78515625,4474396
272,TCS.NS,2024-02-07,3894.7277698637645,3896.603391231385,3820.593789517031,3829.4560546875,2124267
273,TCS.NS,2024-02-08,3835.6458733260915,3899.417002760364,3831.9415667460817,3877.00341796875,2345173
274,TCS.NS,2024-02-09,3879.300567921934,3924.503225662895,3845.0237708866407,3876.628173828125,2100596
275,TCS.NS,2024-02-12,3873.1584686878864,3900.9177589811775,3850.228812262782,3864.43701171875,1013716
276,TCS.NS,2024-02-13,3868.891877592723,3910.671166965711,3827.674908386223,3891.446044921875,1257415
277,TCS.NS,2024-02-14,3851.5884779156377,3858.997090733716,3797.6643636034514,3845.11767578125,1391283
278,TCS.NS,2024-02-15,3871.282423660838,3888.444175657724,3829.0809437517446,3848.02490234375,1091582
279,TCS.NS,2024-02-16,3857.4496096162657,3889.991821945157,3845.117491300484,3871.5634765625,1307556
280,TCS.NS,2024-02-19,3866.640503768057,3871.56401029997,3802.822664172948,3848.587646484375,772291
281,TCS.NS,2024-02-20,3828.2371155114192,3843.1482139238024,3760.6208730684352,3779.986572265625,1193648
282,TCS.NS,2024-02-21,3763.434414830734,3810.6532761089843,3733.04943912238,3743.271484375,1885939
